benchmark,category,requirement,requirement_id,service_name,name,policy_id,description,effects,github_link,github_version
CMMC L3,Risk Assessment,Remediate vulnerabilities in accordance with risk assessments.,RM.2.143,Security Center,Security Center standard pricing tier should be selected,a1181c5f-672a-477a-979a-7d58aa086233,"The standard pricing tier enables threat detection for networks and virtual machines, providing threat intelligence, anomaly detection, and behavior analytics in Azure Security Center","Audit, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_Standard_pricing_tier.json,1.0.0
CMMC L3,Risk Assessment,Remediate vulnerabilities in accordance with risk assessments.,RM.2.143,Security Center,Vulnerabilities in Azure Container Registry images should be remediated,5f0f936f-2f01-4bf5-b6be-d423792fa562,Container image vulnerability assessment scans your registry for security vulnerabilities on each pushed container image and exposes detailed findings for each image (powered by Qualys). Resolving the vulnerabilities can greatly improve your containers' security posture and protect them from attacks.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_ContainerRegistryVulnerabilityAssessment_Audit.json,2.0.0
CMMC L3,Risk Assessment,Remediate vulnerabilities in accordance with risk assessments.,RM.2.143,Security Center,Vulnerabilities in container security configurations should be remediated,e8cbc669-f12d-49eb-93e7-9273119e9933,Audit vulnerabilities in security configuration on machines with Docker installed and display as recommendations in Azure Security Center.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_ContainerBenchmark_Audit.json,3.0.0
CMMC L3,Risk Assessment,Remediate vulnerabilities in accordance with risk assessments.,RM.2.143,Security Center,Vulnerabilities in security configuration on your machines should be remediated,e1e5fd5d-3e4c-4ce1-8661-7d1873ae6b15,Servers which do not satisfy the configured baseline will be monitored by Azure Security Center as recommendations,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_OSVulnerabilities_Audit.json,3.0.0
CMMC L3,Risk Assessment,Remediate vulnerabilities in accordance with risk assessments.,RM.2.143,Security Center,Vulnerabilities in security configuration on your virtual machine scale sets should be remediated,3c735d8a-a4ba-4a3a-b7cf-db7754cf57f4,Audit the OS vulnerabilities on your virtual machine scale sets to protect them from attacks.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_VmssOSVulnerabilities_Audit.json,3.0.0
CMMC L3,Risk Assessment,Remediate vulnerabilities in accordance with risk assessments.,RM.2.143,Security Center,Vulnerabilities on your SQL databases should be remediated,feedbf84-6b99-488c-acc2-71c829aa5ffc,Monitor Vulnerability Assessment scan results and recommendations for how to remediate database vulnerabilities.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_SQLDbVulnerabilities_Audit.json,4.0.0
CMMC L3,Risk Assessment,Remediate vulnerabilities in accordance with risk assessments.,RM.2.143,SQL,Vulnerability Assessment settings for SQL server should contain an email address to receive scan reports,057d6cfe-9c4f-4a6d-bc60-14420ea1f1a9,Ensure that an email address is provided for the 'Send scan reports to' field in the Vulnerability Assessment settings. This email address receives scan result summary after a periodic scan runs on SQL servers.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/SQL/SqlServer_VulnerabilityAssessmentEmails_Audit.json,2.0.0
CMMC L3,Risk Assessment,Remediate vulnerabilities in accordance with risk assessments.,RM.2.143,SQL,Vulnerability assessment should be enabled on SQL Managed Instance,1b7aa243-30e4-4c9e-bca8-d0d3022b634a,"Audit each SQL Managed Instance which doesn't have recurring vulnerability assessment scans enabled. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/SQL/VulnerabilityAssessmentOnManagedInstance_Audit.json,1.0.1
CMMC L3,Risk Assessment,Remediate vulnerabilities in accordance with risk assessments.,RM.2.143,SQL,Vulnerability assessment should be enabled on your SQL servers,ef2a8f2a-b3d9-49cd-a8a8-9a3aaaf647d9,"Audit Azure SQL servers which do not have recurring vulnerability assessment scans enabled. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/SQL/VulnerabilityAssessmentOnServer_Audit.json,2.0.0
CMMC L3,Risk Management,"Periodically perform risk assessments to identify and prioritize risks according to the defined risk categories, risk sources and risk measurement criteria.",RM.3.144,Security Center,Azure Defender for App Service should be enabled,2913021d-f2fd-4f3d-b958-22354e2bdbcb,"Azure Defender for App Service leverages the scale of the cloud, and the visibility that Azure has as a cloud provider, to monitor for common web app attacks.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableAdvancedThreatProtectionOnAppServices_Audit.json,1.0.3
CMMC L3,Risk Management,"Periodically perform risk assessments to identify and prioritize risks according to the defined risk categories, risk sources and risk measurement criteria.",RM.3.144,Security Center,Azure Defender for Azure SQL Database servers should be enabled,7fe3b40f-802b-4cdd-8bd4-fd799c948cc2,"Azure Defender for SQL provides functionality for surfacing and mitigating potential database vulnerabilities, detecting anomalous activities that could indicate threats to SQL databases, and discovering and classifying sensitive data.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableAdvancedDataSecurityOnSqlServers_Audit.json,1.0.2
CMMC L3,Risk Management,"Periodically perform risk assessments to identify and prioritize risks according to the defined risk categories, risk sources and risk measurement criteria.",RM.3.144,Security Center,Azure Defender for container registries should be enabled,c25d9a16-bc35-4e15-a7e5-9db606bf9ed4,"Azure Defender for container registries provides vulnerability scanning of any images pulled within the last 30 days, pushed to your registry, or imported, and exposes detailed findings per image.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableAdvancedThreatProtectionOnContainerRegistry_Audit.json,1.0.3
CMMC L3,Risk Management,"Periodically perform risk assessments to identify and prioritize risks according to the defined risk categories, risk sources and risk measurement criteria.",RM.3.144,Security Center,Azure Defender for Key Vault should be enabled,0e6763cc-5078-4e64-889d-ff4d9a839047,Azure Defender for Key Vault provides an additional layer of protection and security intelligence by detecting unusual and potentially harmful attempts to access or exploit key vault accounts.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableAdvancedThreatProtectionOnKeyVaults_Audit.json,1.0.3
CMMC L3,Risk Management,"Periodically perform risk assessments to identify and prioritize risks according to the defined risk categories, risk sources and risk measurement criteria.",RM.3.144,Security Center,Azure Defender for Kubernetes should be enabled,523b5cd1-3e23-492f-a539-13118b6d1e3a,Azure Defender for Kubernetes provides real-time threat protection for containerized environments and generates alerts for suspicious activities.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableAdvancedThreatProtectionOnKubernetesService_Audit.json,1.0.3
CMMC L3,Risk Management,"Periodically perform risk assessments to identify and prioritize risks according to the defined risk categories, risk sources and risk measurement criteria.",RM.3.144,Security Center,Azure Defender for servers should be enabled,4da35fc9-c9e7-4960-aec9-797fe7d9051d,Azure Defender for servers provides real-time threat protection for server workloads and generates hardening recommendations as well as alerts about suspicious activities.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableAdvancedThreatProtectionOnVM_Audit.json,1.0.3
CMMC L3,Risk Management,"Periodically perform risk assessments to identify and prioritize risks according to the defined risk categories, risk sources and risk measurement criteria.",RM.3.144,Security Center,Azure Defender for SQL servers on machines should be enabled,6581d072-105e-4418-827f-bd446d56421b,"Azure Defender for SQL provides functionality for surfacing and mitigating potential database vulnerabilities, detecting anomalous activities that could indicate threats to SQL databases, and discovering and classifying sensitive data.","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableAdvancedDataSecurityOnSqlServerVirtualMachines_Audit.json,1.0.2
CMMC L3,Risk Management,"Periodically perform risk assessments to identify and prioritize risks according to the defined risk categories, risk sources and risk measurement criteria.",RM.3.144,Security Center,Azure Defender for Storage should be enabled,308fbb08-4ab8-4e67-9b29-592e93fb94fa,Azure Defender for Storage provides detections of unusual and potentially harmful attempts to access or exploit storage accounts.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableAdvancedThreatProtectionOnStorageAccounts_Audit.json,1.0.3
CMMC L3,Risk Management,"Periodically perform risk assessments to identify and prioritize risks according to the defined risk categories, risk sources and risk measurement criteria.",RM.3.144,Security Center,Security Center standard pricing tier should be selected,a1181c5f-672a-477a-979a-7d58aa086233,"The standard pricing tier enables threat detection for networks and virtual machines, providing threat intelligence, anomaly detection, and behavior analytics in Azure Security Center","Audit, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_Standard_pricing_tier.json,1.0.0
